,local,magnitude
matriz_diagonal_real_y_caso2_frequencia_1138.0.csv,"('890.1',)",27996.343400159385
matriz_diagonal_real_y_caso2_frequencia_1138.5.csv,"('890.1',)",28000.599494642654
matriz_diagonal_real_y_caso2_frequencia_1139.0.csv,"('890.1',)",28004.8545694492
matriz_diagonal_real_y_caso2_frequencia_1139.5.csv,"('890.1',)",28009.10862742609
matriz_diagonal_real_y_caso2_frequencia_114.0.csv,"('838.2',)",5842.576642909805
matriz_diagonal_real_y_caso2_frequencia_114.5.csv,"('838.2',)",5870.160694382404
matriz_diagonal_real_y_caso2_frequencia_1140.0.csv,"('890.1',)",28013.361672080402
matriz_diagonal_real_y_caso2_frequencia_1140.5.csv,"('852.2',)",28017.61370654113
matriz_diagonal_real_y_caso2_frequencia_1141.0.csv,"('890.1',)",28021.86473384618
matriz_diagonal_real_y_caso2_frequencia_1141.5.csv,"('890.1',)",28026.114757521344
matriz_diagonal_real_y_caso2_frequencia_1142.0.csv,"('890.1',)",28030.36378029886
matriz_diagonal_real_y_caso2_frequencia_1142.5.csv,"('890.1',)",28034.611805721383
matriz_diagonal_real_y_caso2_frequencia_1143.0.csv,"('890.1',)",28038.8588369748
matriz_diagonal_real_y_caso2_frequencia_1143.5.csv,"('890.3',)",28043.104876996797
matriz_diagonal_real_y_caso2_frequencia_1144.0.csv,"('890.1',)",28047.34992926738
matriz_diagonal_real_y_caso2_frequencia_1144.5.csv,"('890.1',)",28051.5939967188
matriz_diagonal_real_y_caso2_frequencia_1145.0.csv,"('890.2',)",28055.837082781083
matriz_diagonal_real_y_caso2_frequencia_1145.5.csv,"('890.3',)",28060.079190463908
matriz_diagonal_real_y_caso2_frequencia_1146.0.csv,"('890.1',)",28064.320323085944
matriz_diagonal_real_y_caso2_frequencia_1146.5.csv,"('890.3',)",28068.560483836965
matriz_diagonal_real_y_caso2_frequencia_1147.0.csv,"('890.1',)",28072.799675735725
matriz_diagonal_real_y_caso2_frequencia_1147.5.csv,"('890.3',)",28077.0379021118
matriz_diagonal_real_y_caso2_frequencia_1148.0.csv,"('890.1',)",28081.27516614939
matriz_diagonal_real_y_caso2_frequencia_1148.5.csv,"('890.1',)",28085.511471037073
matriz_diagonal_real_y_caso2_frequencia_1149.0.csv,"('890.1',)",28089.746820005174
matriz_diagonal_real_y_caso2_frequencia_1149.5.csv,"('890.1',)",28093.981216129323
matriz_diagonal_real_y_caso2_frequencia_115.0.csv,"('838.2',)",5897.74715362469
matriz_diagonal_real_y_caso2_frequencia_115.5.csv,"('838.2',)",5925.335613187418
matriz_diagonal_real_y_caso2_frequencia_1150.0.csv,"('890.1',)",28098.214662533206
matriz_diagonal_real_y_caso2_frequencia_1150.5.csv,"('890.1',)",28102.447162766985
matriz_diagonal_real_y_caso2_frequencia_1151.0.csv,"('890.1',)",28106.678719613225
matriz_diagonal_real_y_caso2_frequencia_1151.5.csv,"('890.1',)",28110.909336421573
matriz_diagonal_real_y_caso2_frequencia_1152.0.csv,"('890.1',)",28115.139016479556
matriz_diagonal_real_y_caso2_frequencia_1152.5.csv,"('890.1',)",28119.367762858856
matriz_diagonal_real_y_caso2_frequencia_1153.0.csv,"('890.1',)",28123.59557867985
matriz_diagonal_real_y_caso2_frequencia_1153.5.csv,"('890.1',)",28127.822467345366
matriz_diagonal_real_y_caso2_frequencia_1154.0.csv,"('890.1',)",28132.048431908148
matriz_diagonal_real_y_caso2_frequencia_1154.5.csv,"('890.1',)",28136.273475505885
matriz_diagonal_real_y_caso2_frequencia_1155.0.csv,"('890.1',)",28140.497601390296
matriz_diagonal_real_y_caso2_frequencia_1155.5.csv,"('890.1',)",28144.72081283054
matriz_diagonal_real_y_caso2_frequencia_1156.0.csv,"('890.1',)",28148.94311283872
matriz_diagonal_real_y_caso2_frequencia_1156.5.csv,"('890.1',)",28153.16450483302
matriz_diagonal_real_y_caso2_frequencia_1157.0.csv,"('890.1',)",28157.38499183029
matriz_diagonal_real_y_caso2_frequencia_1157.5.csv,"('890.1',)",28161.60457710683
matriz_diagonal_real_y_caso2_frequencia_1158.0.csv,"('890.1',)",28165.82326368135
matriz_diagonal_real_y_caso2_frequencia_1158.5.csv,"('890.1',)",28170.041054903228
matriz_diagonal_real_y_caso2_frequencia_1159.0.csv,"('890.1',)",28174.257954024626
matriz_diagonal_real_y_caso2_frequencia_1159.5.csv,"('890.1',)",28178.473964062145
matriz_diagonal_real_y_caso2_frequencia_116.0.csv,"('890.1',)",5952.925669093352
matriz_diagonal_real_y_caso2_frequencia_116.5.csv,"('890.2',)",5980.516920543283
matriz_diagonal_real_y_caso2_frequencia_1160.0.csv,"('890.1',)",28182.6890883311
matriz_diagonal_real_y_caso2_frequencia_1160.5.csv,"('890.1',)",28186.90332987701
matriz_diagonal_real_y_caso2_frequencia_1161.0.csv,"('890.1',)",28191.116692084423
matriz_diagonal_real_y_caso2_frequencia_1161.5.csv,"('890.1',)",28195.329178072003
matriz_diagonal_real_y_caso2_frequencia_1162.0.csv,"('890.1',)",28199.54079099849
matriz_diagonal_real_y_caso2_frequencia_1162.5.csv,"('890.1',)",28203.751533978357
matriz_diagonal_real_y_caso2_frequencia_1163.0.csv,"('890.1',)",28207.961410391184
matriz_diagonal_real_y_caso2_frequencia_1163.5.csv,"('890.1',)",28212.17042328363
matriz_diagonal_real_y_caso2_frequencia_1164.0.csv,"('890.1',)",28216.37857586089
matriz_diagonal_real_y_caso2_frequencia_1164.5.csv,"('890.1',)",28220.585871489668
matriz_diagonal_real_y_caso2_frequencia_1165.0.csv,"('890.1',)",28224.79231301938
matriz_diagonal_real_y_caso2_frequencia_1165.5.csv,"('890.1',)",28228.997904036474
matriz_diagonal_real_y_caso2_frequencia_1166.0.csv,"('890.1',)",28233.20264739886
matriz_diagonal_real_y_caso2_frequencia_1166.5.csv,"('890.1',)",28237.406546439575
matriz_diagonal_real_y_caso2_frequencia_1167.0.csv,"('890.3',)",28241.609604462185
matriz_diagonal_real_y_caso2_frequencia_1167.5.csv,"('890.1',)",28245.81182451873
matriz_diagonal_real_y_caso2_frequencia_1168.0.csv,"('890.1',)",28250.01320979315
matriz_diagonal_real_y_caso2_frequencia_1168.5.csv,"('890.1',)",28254.213763585536
matriz_diagonal_real_y_caso2_frequencia_1169.0.csv,"('890.1',)",28258.413489035567
matriz_diagonal_real_y_caso2_frequencia_1169.5.csv,"('890.1',)",28262.612389336104
matriz_diagonal_real_y_caso2_frequencia_117.0.csv,"('890.2',)",6008.108970785171
matriz_diagonal_real_y_caso2_frequencia_117.5.csv,"('890.1',)",6035.701425950381
matriz_diagonal_real_y_caso2_frequencia_1170.0.csv,"('890.1',)",28266.810467666255
matriz_diagonal_real_y_caso2_frequencia_1170.5.csv,"('890.1',)",28271.00772719356
matriz_diagonal_real_y_caso2_frequencia_1171.0.csv,"('890.1',)",28275.204171335186
matriz_diagonal_real_y_caso2_frequencia_1171.5.csv,"('890.1',)",28279.399802976335
matriz_diagonal_real_y_caso2_frequencia_1172.0.csv,"('890.1',)",28283.594625509337
matriz_diagonal_real_y_caso2_frequencia_1172.5.csv,"('890.1',)",28287.78864210688
matriz_diagonal_real_y_caso2_frequencia_1173.0.csv,"('890.1',)",28291.981855926817
matriz_diagonal_real_y_caso2_frequencia_1173.5.csv,"('890.1',)",28296.174270302196
matriz_diagonal_real_y_caso2_frequencia_1174.0.csv,"('890.1',)",28300.36588816812
matriz_diagonal_real_y_caso2_frequencia_1174.5.csv,"('890.1',)",28304.55671307032
matriz_diagonal_real_y_caso2_frequencia_1175.0.csv,"('890.1',)",28308.74674790226
matriz_diagonal_real_y_caso2_frequencia_1175.5.csv,"('890.1',)",28312.935996031287
matriz_diagonal_real_y_caso2_frequencia_1176.0.csv,"('890.1',)",28317.124460646486
matriz_diagonal_real_y_caso2_frequencia_1176.5.csv,"('890.1',)",28321.312144903844
matriz_diagonal_real_y_caso2_frequencia_1177.0.csv,"('890.1',)",28325.499052023075
matriz_diagonal_real_y_caso2_frequencia_1177.5.csv,"('890.1',)",28329.685185321843
matriz_diagonal_real_y_caso2_frequencia_1178.0.csv,"('890.1',)",28333.870547865896
matriz_diagonal_real_y_caso2_frequencia_1178.5.csv,"('890.1',)",28338.05514283306
matriz_diagonal_real_y_caso2_frequencia_1179.0.csv,"('890.1',)",28342.23897368804
matriz_diagonal_real_y_caso2_frequencia_1179.5.csv,"('890.1',)",28346.42204328937
matriz_diagonal_real_y_caso2_frequencia_118.0.csv,"('890.1',)",6063.293895481155
matriz_diagonal_real_y_caso2_frequencia_118.5.csv,"('890.2',)",6090.885992699232
matriz_diagonal_real_y_caso2_frequencia_1180.0.csv,"('890.1',)",28350.604355170948
matriz_diagonal_real_y_caso2_frequencia_1180.5.csv,"('890.1',)",28354.785912274525
matriz_diagonal_real_y_caso2_frequencia_1181.0.csv,"('890.1',)",28358.966717989697
matriz_diagonal_real_y_caso2_frequencia_1181.5.csv,"('890.1',)",28363.14677551996
matriz_diagonal_real_y_caso2_frequencia_1182.0.csv,"('890.3',)",28367.326087983834
matriz_diagonal_real_y_caso2_frequencia_1182.5.csv,"('890.3',)",28371.50465866214
matriz_diagonal_real_y_caso2_frequencia_1183.0.csv,"('890.1',)",28375.68249075623
matriz_diagonal_real_y_caso2_frequencia_1183.5.csv,"('890.1',)",28379.859587438874
matriz_diagonal_real_y_caso2_frequencia_1184.0.csv,"('890.1',)",28384.035952038867
matriz_diagonal_real_y_caso2_frequencia_1184.5.csv,"('890.1',)",28388.211587699207
matriz_diagonal_real_y_caso2_frequencia_1185.0.csv,"('890.1',)",28392.386497638396
matriz_diagonal_real_y_caso2_frequencia_1185.5.csv,"('890.1',)",28396.56068512585
matriz_diagonal_real_y_caso2_frequencia_1186.0.csv,"('890.1',)",28400.73415333077
matriz_diagonal_real_y_caso2_frequencia_1186.5.csv,"('890.1',)",28404.906905538508
matriz_diagonal_real_y_caso2_frequencia_1187.0.csv,"('890.1',)",28409.078944929308
matriz_diagonal_real_y_caso2_frequencia_1187.5.csv,"('890.1',)",28413.25027467628
matriz_diagonal_real_y_caso2_frequencia_1188.0.csv,"('890.1',)",28417.420898114044
matriz_diagonal_real_y_caso2_frequencia_1188.5.csv,"('890.1',)",28421.590818499408
matriz_diagonal_real_y_caso2_frequencia_1189.0.csv,"('890.1',)",28425.760038777964
matriz_diagonal_real_y_caso2_frequencia_1189.5.csv,"('890.1',)",28429.928562485402
matriz_diagonal_real_y_caso2_frequencia_119.0.csv,"('890.1',)",6118.477333920805
matriz_diagonal_real_y_caso2_frequencia_119.5.csv,"('890.3',)",6146.06753895531
matriz_diagonal_real_y_caso2_frequencia_1190.0.csv,"('890.1',)",28434.096392700194
matriz_diagonal_real_y_caso2_frequencia_1190.5.csv,"('890.1',)",28438.263532751494
matriz_diagonal_real_y_caso2_frequencia_1191.0.csv,"('890.1',)",28442.429985894283
matriz_diagonal_real_y_caso2_frequencia_1191.5.csv,"('890.1',)",28446.59575520621
matriz_diagonal_real_y_caso2_frequencia_1192.0.csv,"('890.1',)",28450.760844051227
matriz_diagonal_real_y_caso2_frequencia_1192.5.csv,"('890.1',)",28454.925255659728
matriz_diagonal_real_y_caso2_frequencia_1193.0.csv,"('890.1',)",28459.088993187408
matriz_diagonal_real_y_caso2_frequencia_1193.5.csv,"('890.1',)",28463.252059990416
matriz_diagonal_real_y_caso2_frequencia_1194.0.csv,"('890.1',)",28467.41445918285
matriz_diagonal_real_y_caso2_frequencia_1194.5.csv,"('890.1',)",28471.576194079254
matriz_diagonal_real_y_caso2_frequencia_1195.0.csv,"('890.1',)",28475.73726791795
matriz_diagonal_real_y_caso2_frequencia_1195.5.csv,"('890.1',)",28479.897683980584
matriz_diagonal_real_y_caso2_frequencia_1196.0.csv,"('890.1',)",28484.05744542807
matriz_diagonal_real_y_caso2_frequencia_1196.5.csv,"('890.1',)",28488.216555579293
matriz_diagonal_real_y_caso2_frequencia_1197.0.csv,"('890.1',)",28492.37501771049
matriz_diagonal_real_y_caso2_frequencia_1197.5.csv,"('890.1',)",28496.53283499785
matriz_diagonal_real_y_caso2_frequencia_1198.0.csv,"('890.1',)",28500.690010682458
matriz_diagonal_real_y_caso2_frequencia_1198.5.csv,"('890.1',)",28504.84654804893
matriz_diagonal_real_y_caso2_frequencia_1199.0.csv,"('890.1',)",28509.002450489774
matriz_diagonal_real_y_caso2_frequencia_1199.5.csv,"('890.1',)",28513.15772107317
matriz_diagonal_real_y_caso2_frequencia_120.0.csv,"('838.2',)",6173.65623072168
matriz_diagonal_real_y_caso2_frequencia_120.5.csv,"('838.2',)",6201.2430357978865
matriz_diagonal_real_y_caso2_frequencia_1200.0.csv,"('890.1',)",28517.31236304521
matriz_diagonal_real_y_caso2_frequencia_1200.5.csv,"('890.1',)",28521.466379821675
matriz_diagonal_real_y_caso2_frequencia_1201.0.csv,"('890.1',)",28525.619774484952
matriz_diagonal_real_y_caso2_frequencia_1201.5.csv,"('890.1',)",28529.772550483332
matriz_diagonal_real_y_caso2_frequencia_1202.0.csv,"('890.1',)",28533.924711021496
matriz_diagonal_real_y_caso2_frequencia_1202.5.csv,"('890.1',)",28538.07625923171
matriz_diagonal_real_y_caso2_frequencia_1203.0.csv,"('890.1',)",28542.227198624674
matriz_diagonal_real_y_caso2_frequencia_1203.5.csv,"('890.1',)",28546.377532325645
matriz_diagonal_real_y_caso2_frequencia_1204.0.csv,"('890.1',)",28550.527263578133
matriz_diagonal_real_y_caso2_frequencia_1204.5.csv,"('890.1',)",28554.67639559427
matriz_diagonal_real_y_caso2_frequencia_1205.0.csv,"('890.1',)",28558.824931971245
matriz_diagonal_real_y_caso2_frequencia_1205.5.csv,"('890.1',)",28562.97287555036
matriz_diagonal_real_y_caso2_frequencia_1206.0.csv,"('890.1',)",28567.12022988787
matriz_diagonal_real_y_caso2_frequencia_1206.5.csv,"('890.1',)",28571.266998277926
matriz_diagonal_real_y_caso2_frequencia_1207.0.csv,"('890.1',)",28575.413183859808
matriz_diagonal_real_y_caso2_frequencia_1207.5.csv,"('890.1',)",28579.55879001248
matriz_diagonal_real_y_caso2_frequencia_1208.0.csv,"('890.1',)",28583.703819992756
matriz_diagonal_real_y_caso2_frequencia_1208.5.csv,"('890.1',)",28587.848277115303
matriz_diagonal_real_y_caso2_frequencia_1209.0.csv,"('890.1',)",28591.992164637068
matriz_diagonal_real_y_caso2_frequencia_1209.5.csv,"('890.1',)",28596.1354857623
matriz_diagonal_real_y_caso2_frequencia_121.0.csv,"('890.1',)",6228.827583518364
matriz_diagonal_real_y_caso2_frequencia_121.5.csv,"('890.1',)",6256.409507104987
matriz_diagonal_real_y_caso2_frequencia_1210.0.csv,"('890.1',)",28600.278244043566
matriz_diagonal_real_y_caso2_frequencia_1210.5.csv,"('890.1',)",28604.42044259107
matriz_diagonal_real_y_caso2_frequencia_1211.0.csv,"('890.1',)",28608.56208465037
matriz_diagonal_real_y_caso2_frequencia_1211.5.csv,"('890.1',)",28612.70317366391
matriz_diagonal_real_y_caso2_frequencia_1212.0.csv,"('890.1',)",28616.843712744452
matriz_diagonal_real_y_caso2_frequencia_1212.5.csv,"('890.1',)",28620.98370543297
matriz_diagonal_real_y_caso2_frequencia_1213.0.csv,"('890.1',)",28625.123154866746
matriz_diagonal_real_y_caso2_frequencia_1213.5.csv,"('890.1',)",28629.262064401086
matriz_diagonal_real_y_caso2_frequencia_1214.0.csv,"('890.1',)",28633.40043737778
matriz_diagonal_real_y_caso2_frequencia_1214.5.csv,"('890.1',)",28637.53827716609
matriz_diagonal_real_y_caso2_frequencia_1215.0.csv,"('890.1',)",28641.675586792735
matriz_diagonal_real_y_caso2_frequencia_1215.5.csv,"('890.1',)",28645.812369855998
matriz_diagonal_real_y_caso2_frequencia_1216.0.csv,"('890.1',)",28649.9486295682
matriz_diagonal_real_y_caso2_frequencia_1216.5.csv,"('890.1',)",28654.084369303448
matriz_diagonal_real_y_caso2_frequencia_1217.0.csv,"('890.1',)",28658.21959237258
matriz_diagonal_real_y_caso2_frequencia_1217.5.csv,"('890.1',)",28662.35430212244
matriz_diagonal_real_y_caso2_frequencia_1218.0.csv,"('890.1',)",28666.488501722415
matriz_diagonal_real_y_caso2_frequencia_1218.5.csv,"('890.1',)",28670.62219477673
matriz_diagonal_real_y_caso2_frequencia_1219.0.csv,"('890.1',)",28674.75538418085
matriz_diagonal_real_y_caso2_frequencia_1219.5.csv,"('890.1',)",28678.888073791102
matriz_diagonal_real_y_caso2_frequencia_122.0.csv,"('890.1',)",6283.988442441827
matriz_diagonal_real_y_caso2_frequencia_122.5.csv,"('890.2',)",6311.5640288150435
matriz_diagonal_real_y_caso2_frequencia_1220.0.csv,"('890.1',)",28683.020266628268
matriz_diagonal_real_y_caso2_frequencia_1220.5.csv,"('890.1',)",28687.151966108904
matriz_diagonal_real_y_caso2_frequencia_1221.0.csv,"('864.1',)",28691.283175535067
matriz_diagonal_real_y_caso2_frequencia_1221.5.csv,"('890.1',)",28695.413898354436
matriz_diagonal_real_y_caso2_frequencia_1222.0.csv,"('890.1',)",28699.544137722587
matriz_diagonal_real_y_caso2_frequencia_1222.5.csv,"('890.1',)",28703.673897134206
matriz_diagonal_real_y_caso2_frequencia_1223.0.csv,"('890.1',)",28707.803179893726
matriz_diagonal_real_y_caso2_frequencia_1223.5.csv,"('890.1',)",28711.931989439974
matriz_diagonal_real_y_caso2_frequencia_1224.0.csv,"('890.1',)",28716.060328982592
matriz_diagonal_real_y_caso2_frequencia_1224.5.csv,"('890.1',)",28720.188202022073
matriz_diagonal_real_y_caso2_frequencia_1225.0.csv,"('890.1',)",28724.31561172511
matriz_diagonal_real_y_caso2_frequencia_1225.5.csv,"('890.1',)",28728.44256169907
matriz_diagonal_real_y_caso2_frequencia_1226.0.csv,"('890.1',)",28732.569055170952
matriz_diagonal_real_y_caso2_frequencia_1226.5.csv,"('890.1',)",28736.695095487055
matriz_diagonal_real_y_caso2_frequencia_1227.0.csv,"('890.1',)",28740.820686075458
matriz_diagonal_real_y_caso2_frequencia_1227.5.csv,"('890.1',)",28744.9458302242
matriz_diagonal_real_y_caso2_frequencia_1228.0.csv,"('890.1',)",28749.070531435827
matriz_diagonal_real_y_caso2_frequencia_1228.5.csv,"('890.1',)",28753.194792887425
matriz_diagonal_real_y_caso2_frequencia_1229.0.csv,"('864.1',)",28757.318618304533
matriz_diagonal_real_y_caso2_frequencia_1229.5.csv,"('890.1',)",28761.44201069787
matriz_diagonal_real_y_caso2_frequencia_123.0.csv,"('890.2',)",6339.135908928131
matriz_diagonal_real_y_caso2_frequencia_123.5.csv,"('890.1',)",6366.703728478545
matriz_diagonal_real_y_caso2_frequencia_1230.0.csv,"('890.1',)",28765.564973717323
matriz_diagonal_real_y_caso2_frequencia_1230.5.csv,"('864.1',)",28769.68751057551
matriz_diagonal_real_y_caso2_frequencia_1231.0.csv,"('890.1',)",28773.809624802896
matriz_diagonal_real_y_caso2_frequencia_1231.5.csv,"('890.1',)",28777.93131967561
matriz_diagonal_real_y_caso2_frequencia_1232.0.csv,"('890.1',)",28782.052598699775
matriz_diagonal_real_y_caso2_frequencia_1232.5.csv,"('890.1',)",28786.173465161373
matriz_diagonal_real_y_caso2_frequencia_1233.0.csv,"('890.1',)",28790.2939226655
matriz_diagonal_real_y_caso2_frequencia_1233.5.csv,"('890.1',)",28794.41397425645
matriz_diagonal_real_y_caso2_frequencia_1234.0.csv,"('838.2',)",28798.533623628868
matriz_diagonal_real_y_caso2_frequencia_1234.5.csv,"('890.1',)",28802.65287419237
matriz_diagonal_real_y_caso2_frequencia_1235.0.csv,"('890.1',)",28806.771729278247
matriz_diagonal_real_y_caso2_frequencia_1235.5.csv,"('890.1',)",28810.890192326744
matriz_diagonal_real_y_caso2_frequencia_1236.0.csv,"('890.1',)",28815.008266640536
matriz_diagonal_real_y_caso2_frequencia_1236.5.csv,"('890.1',)",28819.125955933116
matriz_diagonal_real_y_caso2_frequencia_1237.0.csv,"('890.1',)",28823.243263335447
matriz_diagonal_real_y_caso2_frequencia_1237.5.csv,"('890.1',)",28827.360192307602
matriz_diagonal_real_y_caso2_frequencia_1238.0.csv,"('864.1',)",28831.476746539385
matriz_diagonal_real_y_caso2_frequencia_1238.5.csv,"('890.1',)",28835.59292915011
matriz_diagonal_real_y_caso2_frequencia_1239.0.csv,"('864.1',)",28839.708743824653
matriz_diagonal_real_y_caso2_frequencia_1239.5.csv,"('890.1',)",28843.824193858807
matriz_diagonal_real_y_caso2_frequencia_124.0.csv,"('890.1',)",6394.267136319473
matriz_diagonal_real_y_caso2_frequencia_124.5.csv,"('890.2',)",6421.825784426344
matriz_diagonal_real_y_caso2_frequencia_1240.0.csv,"('864.1',)",28847.939282774998
matriz_diagonal_real_y_caso2_frequencia_1240.5.csv,"('890.1',)",28852.054013924768
matriz_diagonal_real_y_caso2_frequencia_1241.0.csv,"('890.1',)",28856.168390807998
matriz_diagonal_real_y_caso2_frequencia_1241.5.csv,"('864.1',)",28860.28241691228
matriz_diagonal_real_y_caso2_frequencia_1242.0.csv,"('890.1',)",28864.396095763554
matriz_diagonal_real_y_caso2_frequencia_1242.5.csv,"('890.1',)",28868.50943060742
matriz_diagonal_real_y_caso2_frequencia_1243.0.csv,"('864.1',)",28872.62242506311
matriz_diagonal_real_y_caso2_frequencia_1243.5.csv,"('864.1',)",28876.735082489307
matriz_diagonal_real_y_caso2_frequencia_1244.0.csv,"('890.1',)",28880.84740649595
matriz_diagonal_real_y_caso2_frequencia_1244.5.csv,"('838.2',)",28884.95940065323
matriz_diagonal_real_y_caso2_frequencia_1245.0.csv,"('890.1',)",28889.071067922738
matriz_diagonal_real_y_caso2_frequencia_1245.5.csv,"('890.1',)",28893.182412456277
matriz_diagonal_real_y_caso2_frequencia_1246.0.csv,"('864.1',)",28897.29343722518
matriz_diagonal_real_y_caso2_frequencia_1246.5.csv,"('838.2',)",28901.40414598195
matriz_diagonal_real_y_caso2_frequencia_1247.0.csv,"('890.1',)",28905.514542099907
matriz_diagonal_real_y_caso2_frequencia_1247.5.csv,"('890.1',)",28909.62462923383
